,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($),generation
23831,Spain,2010,male,25-34 years,272,3734261,7.28,"1,431,616,749,640",32839,Generation X
23832,Spain,2010,female,75+ years,120,2436769,4.92,"1,431,616,749,640",32839,Silent
23833,Spain,2010,female,55-74 years,207,4648706,4.45,"1,431,616,749,640",32839,Silent
23834,Spain,2010,male,15-24 years,99,2455458,4.03,"1,431,616,749,640",32839,Millenials
23835,Spain,2010,female,35-54 years,281,7026589,4.0,"1,431,616,749,640",32839,Generation X
23836,Spain,2010,female,25-34 years,59,3550860,1.66,"1,431,616,749,640",32839,Generation X
23837,Spain,2010,female,15-24 years,23,2348349,0.98,"1,431,616,749,640",32839,Millenials
23838,Spain,2010,male,5-14 years,3,2285012,0.13,"1,431,616,749,640",32839,Generation Z
23839,Spain,2010,female,5-14 years,0,2161906,0.0,"1,431,616,749,640",32839,Generation Z
23840,Spain,2011,male,75+ years,514,1587724,32.37,"1,488,067,258,325",34097,Silent
23841,Spain,2011,male,55-74 years,603,4282522,14.08,"1,488,067,258,325",34097,Boomers
23842,Spain,2011,male,35-54 years,942,7264343,12.97,"1,488,067,258,325",34097,Generation X
23843,Spain,2011,male,25-34 years,282,3561829,7.92,"1,488,067,258,325",34097,Millenials
23844,Spain,2011,female,75+ years,133,2482153,5.36,"1,488,067,258,325",34097,Silent
23845,Spain,2011,female,55-74 years,230,4716571,4.88,"1,488,067,258,325",34097,Boomers
23846,Spain,2011,female,35-54 years,290,7123072,4.07,"1,488,067,258,325",34097,Generation X
23847,Spain,2011,male,15-24 years,93,2391304,3.89,"1,488,067,258,325",34097,Millenials
23848,Spain,2011,female,25-34 years,70,3430347,2.04,"1,488,067,258,325",34097,Millenials
23849,Spain,2011,female,15-24 years,21,2294452,0.92,"1,488,067,258,325",34097,Millenials
23850,Spain,2011,female,5-14 years,1,2190917,0.05,"1,488,067,258,325",34097,Generation Z
23851,Spain,2011,male,5-14 years,1,2317337,0.04,"1,488,067,258,325",34097,Generation Z
23852,Spain,2012,male,75+ years,571,1655129,34.5,"1,336,018,949,806",30146,Silent
23853,Spain,2012,male,55-74 years,695,4411118,15.76,"1,336,018,949,806",30146,Boomers
23854,Spain,2012,male,35-54 years,1016,7529797,13.49,"1,336,018,949,806",30146,Generation X
23855,Spain,2012,male,25-34 years,318,3431219,9.27,"1,336,018,949,806",30146,Millenials
23856,Spain,2012,female,75+ years,143,2583804,5.53,"1,336,018,949,806",30146,Silent
23857,Spain,2012,male,15-24 years,120,2380360,5.04,"1,336,018,949,806",30146,Millenials
23858,Spain,2012,female,55-74 years,230,4772892,4.82,"1,336,018,949,806",30146,Boomers
23859,Spain,2012,female,35-54 years,333,7311647,4.55,"1,336,018,949,806",30146,Generation X
23860,Spain,2012,female,25-34 years,74,3332672,2.22,"1,336,018,949,806",30146,Millenials
23861,Spain,2012,female,15-24 years,34,2275761,1.49,"1,336,018,949,806",30146,Millenials
23862,Spain,2012,male,5-14 years,4,2384853,0.17,"1,336,018,949,806",30146,Generation Z
23863,Spain,2012,female,5-14 years,1,2249607,0.04,"1,336,018,949,806",30146,Generation Z
23864,Spain,2013,male,75+ years,530,1676659,31.61,"1,361,854,206,549",30792,Silent
23865,Spain,2013,male,55-74 years,812,4513382,17.99,"1,361,854,206,549",30792,Boomers
23866,Spain,2013,male,35-54 years,1174,7548690,15.55,"1,361,854,206,549",30792,Generation X
23867,Spain,2013,male,25-34 years,260,3221833,8.07,"1,361,854,206,549",30792,Millenials
23868,Spain,2013,female,75+ years,173,2610418,6.63,"1,361,854,206,549",30792,Silent
23869,Spain,2013,female,55-74 years,287,4877060,5.88,"1,361,854,206,549",30792,Boomers
23870,Spain,2013,male,15-24 years,131,2330807,5.62,"1,361,854,206,549",30792,Millenials
23871,Spain,2013,female,35-54 years,373,7349605,5.08,"1,361,854,206,549",30792,Generation X
23872,Spain,2013,female,25-34 years,79,3167837,2.49,"1,361,854,206,549",30792,Millenials
23873,Spain,2013,female,15-24 years,45,2226350,2.02,"1,361,854,206,549",30792,Millenials
23874,Spain,2013,male,5-14 years,6,2422042,0.25,"1,361,854,206,549",30792,Generation Z
23875,Spain,2013,female,5-14 years,3,2282942,0.13,"1,361,854,206,549",30792,Generation Z
23876,Spain,2014,male,75+ years,587,1677547,34.99,"1,376,910,811,041",31171,Silent
23877,Spain,2014,male,55-74 years,759,4639848,16.36,"1,376,910,811,041",31171,Boomers
23878,Spain,2014,male,35-54 years,1184,7552174,15.68,"1,376,910,811,041",31171,Generation X
23879,Spain,2014,male,25-34 years,268,3040808,8.81,"1,376,910,811,041",31171,Millenials
23880,Spain,2014,female,75+ years,157,2611618,6.01,"1,376,910,811,041",31171,Silent
23881,Spain,2014,male,15-24 years,136,2297600,5.92,"1,376,910,811,041",31171,Millenials
23882,Spain,2014,female,55-74 years,294,5008921,5.87,"1,376,910,811,041",31171,Boomers
23883,Spain,2014,female,35-54 years,380,7373279,5.15,"1,376,910,811,041",31171,Generation X
23884,Spain,2014,female,25-34 years,86,3012206,2.86,"1,376,910,811,041",31171,Millenials
23885,Spain,2014,female,15-24 years,50,2191362,2.28,"1,376,910,811,041",31171,Millenials
23886,Spain,2014,female,5-14 years,6,2312052,0.26,"1,376,910,811,041",31171,Generation Z
23887,Spain,2014,male,5-14 years,4,2455356,0.16,"1,376,910,811,041",31171,Generation Z
23888,Spain,2015,male,75+ years,573,1693221,33.84,"1,197,789,902,774",27108,Silent
23889,Spain,2015,male,55-74 years,736,4750328,15.49,"1,197,789,902,774",27108,Boomers
23890,Spain,2015,male,35-54 years,1015,7551081,13.44,"1,197,789,902,774",27108,Generation X
23891,Spain,2015,male,25-34 years,241,2897590,8.32,"1,197,789,902,774",27108,Millenials
23892,Spain,2015,female,75+ years,168,2624796,6.4,"1,197,789,902,774",27108,Silent
23893,Spain,2015,female,55-74 years,281,5125562,5.48,"1,197,789,902,774",27108,Boomers
23894,Spain,2015,female,35-54 years,360,7389698,4.87,"1,197,789,902,774",27108,Generation X
23895,Spain,2015,male,15-24 years,109,2287320,4.77,"1,197,789,902,774",27108,Millenials
23896,Spain,2015,female,25-34 years,66,2884411,2.29,"1,197,789,902,774",27108,Millenials
23897,Spain,2015,female,15-24 years,47,2177807,2.16,"1,197,789,902,774",27108,Millenials
23898,Spain,2015,male,5-14 years,7,2475209,0.28,"1,197,789,902,774",27108,Generation Z
23899,Spain,2015,female,5-14 years,1,2329505,0.04,"1,197,789,902,774",27108,Generation Z
24464,Sweden,1995,male,75+ years,120,280000,42.86,"264,051,981,551",32072,G.I. Generation
24465,Sweden,1995,male,35-54 years,371,1233900,30.07,"264,051,981,551",32072,Boomers
24466,Sweden,1995,male,55-74 years,233,794600,29.32,"264,051,981,551",32072,Silent
24467,Sweden,1995,male,25-34 years,134,640900,20.91,"264,051,981,551",32072,Generation X
24468,Sweden,1995,female,75+ years,78,453700,17.19,"264,051,981,551",32072,G.I. Generation
24469,Sweden,1995,female,35-54 years,163,1189500,13.7,"264,051,981,551",32072,Boomers
24470,Sweden,1995,male,15-24 years,75,557900,13.44,"264,051,981,551",32072,Generation X
24471,Sweden,1995,female,55-74 years,103,869100,11.85,"264,051,981,551",32072,Silent
24472,Sweden,1995,female,25-34 years,39,609100,6.4,"264,051,981,551",32072,Generation X
24473,Sweden,1995,female,15-24 years,28,534300,5.24,"264,051,981,551",32072,Generation X
24474,Sweden,1995,male,5-14 years,3,549300,0.55,"264,051,981,551",32072,Millenials
24475,Sweden,1995,female,5-14 years,1,520700,0.19,"264,051,981,551",32072,Millenials
24476,Sweden,1996,male,75+ years,113,287900,39.25,"288,103,936,773",34819,G.I. Generation
24477,Sweden,1996,male,55-74 years,225,793800,28.34,"288,103,936,773",34819,Silent
24478,Sweden,1996,male,35-54 years,326,1239400,26.3,"288,103,936,773",34819,Boomers
24479,Sweden,1996,male,25-34 years,141,642400,21.95,"288,103,936,773",34819,Generation X
24480,Sweden,1996,female,75+ years,68,465100,14.62,"288,103,936,773",34819,G.I. Generation
24481,Sweden,1996,female,35-54 years,146,1196200,12.21,"288,103,936,773",34819,Boomers
24482,Sweden,1996,male,15-24 years,66,550800,11.98,"288,103,936,773",34819,Generation X
24483,Sweden,1996,female,55-74 years,96,863600,11.12,"288,103,936,773",34819,Silent
24484,Sweden,1996,female,25-34 years,45,611400,7.36,"288,103,936,773",34819,Generation X
24485,Sweden,1996,female,15-24 years,24,527200,4.55,"288,103,936,773",34819,Generation X
24486,Sweden,1996,female,5-14 years,2,533300,0.38,"288,103,936,773",34819,Millenials
24487,Sweden,1996,male,5-14 years,1,563200,0.18,"288,103,936,773",34819,Millenials
24488,Sweden,1997,male,75+ years,106,293200,36.15,"264,477,727,279",31821,G.I. Generation
24489,Sweden,1997,male,55-74 years,227,799800,28.38,"264,477,727,279",31821,Silent
24490,Sweden,1997,male,35-54 years,333,1241800,26.82,"264,477,727,279",31821,Boomers
24491,Sweden,1997,male,25-34 years,125,643100,19.44,"264,477,727,279",31821,Generation X
24492,Sweden,1997,male,15-24 years,63,542000,11.62,"264,477,727,279",31821,Generation X
24493,Sweden,1997,female,35-54 years,138,1199600,11.5,"264,477,727,279",31821,Boomers
24494,Sweden,1997,female,55-74 years,84,864300,9.72,"264,477,727,279",31821,Silent
24495,Sweden,1997,female,75+ years,43,472800,9.09,"264,477,727,279",31821,G.I. Generation
24496,Sweden,1997,female,25-34 years,42,613100,6.85,"264,477,727,279",31821,Generation X
24497,Sweden,1997,female,15-24 years,34,518700,6.55,"264,477,727,279",31821,Generation X
24498,Sweden,1997,female,5-14 years,3,545900,0.55,"264,477,727,279",31821,Millenials
24499,Sweden,1997,male,5-14 years,3,577000,0.52,"264,477,727,279",31821,Millenials
24500,Sweden,1998,male,75+ years,129,297400,43.38,"266,800,462,899",31966,G.I. Generation
24501,Sweden,1998,male,55-74 years,250,812600,30.77,"266,800,462,899",31966,Silent
24502,Sweden,1998,male,35-54 years,325,1241400,26.18,"266,800,462,899",31966,Boomers
24503,Sweden,1998,male,25-34 years,119,640900,18.57,"266,800,462,899",31966,Generation X
24504,Sweden,1998,female,75+ years,59,478400,12.33,"266,800,462,899",31966,G.I. Generation
24505,Sweden,1998,female,55-74 years,107,872000,12.27,"266,800,462,899",31966,Silent
24506,Sweden,1998,male,15-24 years,57,534000,10.67,"266,800,462,899",31966,Generation X
24507,Sweden,1998,female,35-54 years,119,1199900,9.92,"266,800,462,899",31966,Boomers
24508,Sweden,1998,female,25-34 years,35,612500,5.71,"266,800,462,899",31966,Generation X
24509,Sweden,1998,female,15-24 years,28,510700,5.48,"266,800,462,899",31966,Generation X
24510,Sweden,1998,male,5-14 years,2,589000,0.34,"266,800,462,899",31966,Millenials
24511,Sweden,1998,female,5-14 years,1,557500,0.18,"266,800,462,899",31966,Millenials
24512,Sweden,1999,male,75+ years,122,300569,40.59,"270,847,937,645",32328,G.I. Generation
24513,Sweden,1999,male,55-74 years,239,830817,28.77,"270,847,937,645",32328,Silent
24514,Sweden,1999,male,35-54 years,317,1240536,25.55,"270,847,937,645",32328,Boomers
24515,Sweden,1999,male,25-34 years,103,635058,16.22,"270,847,937,645",32328,Generation X
24516,Sweden,1999,male,15-24 years,78,527294,14.79,"270,847,937,645",32328,Generation X
24517,Sweden,1999,female,35-54 years,141,1200105,11.75,"270,847,937,645",32328,Boomers
24518,Sweden,1999,female,75+ years,52,482165,10.78,"270,847,937,645",32328,G.I. Generation
24519,Sweden,1999,female,55-74 years,88,885033,9.94,"270,847,937,645",32328,Silent
24520,Sweden,1999,female,25-34 years,45,608461,7.4,"270,847,937,645",32328,Generation X
24521,Sweden,1999,female,15-24 years,32,503923,6.35,"270,847,937,645",32328,Generation X
24522,Sweden,1999,male,5-14 years,3,597532,0.5,"270,847,937,645",32328,Millenials
24523,Sweden,1999,female,5-14 years,0,566520,0.0,"270,847,937,645",32328,Millenials
24524,Sweden,2000,male,75+ years,128,303198,42.22,"259,802,012,617",30896,G.I. Generation
24525,Sweden,2000,male,55-74 years,221,852707,25.92,"259,802,012,617",30896,Silent
24526,Sweden,2000,male,35-54 years,275,1240681,22.17,"259,802,012,617",30896,Boomers
24527,Sweden,2000,male,25-34 years,114,626512,18.2,"259,802,012,617",30896,Generation X
24528,Sweden,2000,male,15-24 years,63,524457,12.01,"259,802,012,617",30896,Generation X
24529,Sweden,2000,female,55-74 years,100,901293,11.1,"259,802,012,617",30896,Silent
24530,Sweden,2000,female,35-54 years,123,1200882,10.24,"259,802,012,617",30896,Boomers
24531,Sweden,2000,female,75+ years,49,484818,10.11,"259,802,012,617",30896,G.I. Generation
24532,Sweden,2000,female,15-24 years,26,500737,5.19,"259,802,012,617",30896,Generation X
24533,Sweden,2000,female,25-34 years,30,601750,4.99,"259,802,012,617",30896,Generation X
24534,Sweden,2000,female,5-14 years,1,570673,0.18,"259,802,012,617",30896,Millenials
24535,Sweden,2000,male,5-14 years,1,601300,0.17,"259,802,012,617",30896,Millenials
24536,Sweden,2001,male,75+ years,129,305543,42.22,"239,917,320,967",28429,Silent
24537,Sweden,2001,male,55-74 years,228,876012,26.03,"239,917,320,967",28429,Silent
24538,Sweden,2001,male,35-54 years,311,1241616,25.05,"239,917,320,967",28429,Boomers
24539,Sweden,2001,male,25-34 years,104,616460,16.87,"239,917,320,967",28429,Generation X
24540,Sweden,2001,female,75+ years,63,486462,12.95,"239,917,320,967",28429,Silent
24541,Sweden,2001,female,55-74 years,116,919616,12.61,"239,917,320,967",28429,Silent
24542,Sweden,2001,female,35-54 years,135,1201311,11.24,"239,917,320,967",28429,Boomers
24543,Sweden,2001,male,15-24 years,59,527111,11.19,"239,917,320,967",28429,Millenials
24544,Sweden,2001,female,25-34 years,29,593553,4.89,"239,917,320,967",28429,Generation X
24545,Sweden,2001,female,15-24 years,18,502901,3.58,"239,917,320,967",28429,Millenials
24546,Sweden,2001,female,5-14 years,3,569357,0.53,"239,917,320,967",28429,Millenials
24547,Sweden,2001,male,5-14 years,2,599375,0.33,"239,917,320,967",28429,Millenials
24548,Sweden,2002,male,75+ years,112,306832,36.5,"263,926,220,333",31175,Silent
24549,Sweden,2002,male,55-74 years,252,899721,28.01,"263,926,220,333",31175,Silent
24550,Sweden,2002,male,35-54 years,315,1242971,25.34,"263,926,220,333",31175,Boomers
24551,Sweden,2002,male,25-34 years,101,605900,16.67,"263,926,220,333",31175,Generation X
24552,Sweden,2002,male,15-24 years,78,533111,14.63,"263,926,220,333",31175,Millenials
24553,Sweden,2002,female,55-74 years,102,939023,10.86,"263,926,220,333",31175,Silent
24554,Sweden,2002,female,75+ years,49,486242,10.08,"263,926,220,333",31175,Silent
24555,Sweden,2002,female,35-54 years,105,1201907,8.74,"263,926,220,333",31175,Boomers
24556,Sweden,2002,female,25-34 years,36,584302,6.16,"263,926,220,333",31175,Generation X
24557,Sweden,2002,female,15-24 years,23,508851,4.52,"263,926,220,333",31175,Millenials
24558,Sweden,2002,male,5-14 years,4,593329,0.67,"263,926,220,333",31175,Millenials
24559,Sweden,2002,female,5-14 years,3,563639,0.53,"263,926,220,333",31175,Millenials
24560,Sweden,2003,male,75+ years,105,307923,34.1,"331,108,912,605",38997,Silent
24561,Sweden,2003,male,55-74 years,225,922446,24.39,"331,108,912,605",38997,Silent
24562,Sweden,2003,male,35-54 years,300,1242898,24.14,"331,108,912,605",38997,Boomers
24563,Sweden,2003,male,25-34 years,85,596698,14.25,"331,108,912,605",38997,Generation X
24564,Sweden,2003,male,15-24 years,60,543102,11.05,"331,108,912,605",38997,Millenials
24565,Sweden,2003,female,75+ years,50,486063,10.29,"331,108,912,605",38997,Silent
24566,Sweden,2003,female,25-34 years,58,576009,10.07,"331,108,912,605",38997,Generation X
24567,Sweden,2003,female,55-74 years,92,957995,9.6,"331,108,912,605",38997,Silent
24568,Sweden,2003,female,35-54 years,99,1201468,8.24,"331,108,912,605",38997,Boomers
24569,Sweden,2003,female,15-24 years,35,518172,6.75,"331,108,912,605",38997,Millenials
24570,Sweden,2003,female,5-14 years,2,554143,0.36,"331,108,912,605",38997,Millenials
24571,Sweden,2003,male,5-14 years,1,583622,0.17,"331,108,912,605",38997,Millenials
24572,Sweden,2004,male,75+ years,109,309512,35.22,"381,705,425,302",44831,Silent
24573,Sweden,2004,male,55-74 years,248,943682,26.28,"381,705,425,302",44831,Silent
24574,Sweden,2004,male,35-54 years,300,1240460,24.18,"381,705,425,302",44831,Boomers
24575,Sweden,2004,male,15-24 years,90,555650,16.2,"381,705,425,302",44831,Millenials
24576,Sweden,2004,male,25-34 years,84,590802,14.22,"381,705,425,302",44831,Generation X
24577,Sweden,2004,female,55-74 years,107,975912,10.96,"381,705,425,302",44831,Silent
24578,Sweden,2004,female,75+ years,43,486526,8.84,"381,705,425,302",44831,Silent
24579,Sweden,2004,female,35-54 years,103,1199288,8.59,"381,705,425,302",44831,Boomers
24580,Sweden,2004,female,15-24 years,32,529514,6.04,"381,705,425,302",44831,Millenials
24581,Sweden,2004,female,25-34 years,32,570904,5.61,"381,705,425,302",44831,Generation X
24582,Sweden,2004,female,5-14 years,4,541753,0.74,"381,705,425,302",44831,Millenials
24583,Sweden,2004,male,5-14 years,3,570311,0.53,"381,705,425,302",44831,Millenials
24584,Sweden,2005,male,75+ years,117,311063,37.61,"389,042,298,377",45563,Silent
24585,Sweden,2005,male,55-74 years,253,962782,26.28,"389,042,298,377",45563,Silent
24586,Sweden,2005,male,35-54 years,297,1238835,23.97,"389,042,298,377",45563,Boomers
24587,Sweden,2005,male,25-34 years,95,588142,16.15,"389,042,298,377",45563,Generation X
24588,Sweden,2005,female,55-74 years,121,991544,12.2,"389,042,298,377",45563,Silent
24589,Sweden,2005,male,15-24 years,68,569180,11.95,"389,042,298,377",45563,Millenials
24590,Sweden,2005,female,35-54 years,135,1198561,11.26,"389,042,298,377",45563,Boomers
24591,Sweden,2005,female,75+ years,48,486935,9.86,"389,042,298,377",45563,Silent
24592,Sweden,2005,female,25-34 years,40,568205,7.04,"389,042,298,377",45563,Generation X
24593,Sweden,2005,female,15-24 years,36,542149,6.64,"389,042,298,377",45563,Millenials
24594,Sweden,2005,male,5-14 years,5,554489,0.9,"389,042,298,377",45563,Millenials
24595,Sweden,2005,female,5-14 years,4,526739,0.76,"389,042,298,377",45563,Millenials
24596,Sweden,2006,male,75+ years,114,312567,36.47,"420,032,121,656",48977,Silent
24597,Sweden,2006,male,55-74 years,265,979423,27.06,"420,032,121,656",48977,Silent
24598,Sweden,2006,male,35-54 years,284,1242768,22.85,"420,032,121,656",48977,Boomers
24599,Sweden,2006,male,25-34 years,79,586595,13.47,"420,032,121,656",48977,Generation X
24600,Sweden,2006,male,15-24 years,73,586123,12.45,"420,032,121,656",48977,Millenials
24601,Sweden,2006,female,35-54 years,143,1202882,11.89,"420,032,121,656",48977,Boomers
24602,Sweden,2006,female,75+ years,49,487029,10.06,"420,032,121,656",48977,Silent
24603,Sweden,2006,female,55-74 years,94,1005125,9.35,"420,032,121,656",48977,Silent
24604,Sweden,2006,female,15-24 years,51,557351,9.15,"420,032,121,656",48977,Millenials
24605,Sweden,2006,female,25-34 years,41,565463,7.25,"420,032,121,656",48977,Generation X
